Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
t1,H1_H2_P1_P2_V_SASA_SCT_PKA_,xgb,0.8507116794586181,7.952382012170934,0.014841809974590064,137.06928287300394,11.629856878708255
t1,H1_H2_P1_P2_V_SASA_SCT_PKB_,xgb,0.86002237200737,7.67441862140205,0.01431587670948357,128.47266784175937,11.243127781282427
t1,H1_H2_P1_P2_V_SASA_PKA_PKB_,xgb,0.8552852511405945,7.767345560406691,0.014488874058571697,133.25432685982773,11.4519815013476
t1,H1_H2_P1_P2_V_SCT_PKA_PKB_,xgb,0.8557360291481018,7.751506333067125,0.01446581596432082,132.61693080317886,11.425416215086631
t1,H1_H2_P1_P2_NCI_MASS_SASA_SCT_,xgb,0.8519555568695069,7.88980808716458,0.01471031736354568,136.07833984676446,11.570789780341633
t1,H1_H2_P1_P2_NCI_MASS_SASA_PKA_,xgb,0.8508643686771393,7.927841277406506,0.01479436545036164,136.77164968504093,11.6125056828219
t1,H1_H2_P1_P2_NCI_MASS_SASA_PKB_,xgb,0.8555564224720001,7.70834206010107,0.01439010350025596,132.7176451043701,11.436729449344272
t1,H1_H2_P1_P2_NCI_MASS_SCT_PKA_,xgb,0.8508780896663666,7.927722600460551,0.014777937948781536,137.2589326705922,11.627555142816755
t1,H1_H2_P1_P2_NCI_MASS_SCT_PKB_,xgb,0.8538705289363862,7.818964262417242,0.014599236973884983,134.75843734050986,11.526496468933182
t1,H1_H2_P1_P2_NCI_MASS_PKA_PKB_,xgb,0.8607564151287079,7.686151070430361,0.014330431189316244,128.4960231231834,11.26343513688561
t1,H1_H2_P1_P2_NCI_SASA_SCT_PKA_,xgb,0.8538778901100159,7.957204151053912,0.014840559481869136,134.42477736466546,11.533265507063724
t1,H1_H2_P1_P2_NCI_SASA_SCT_PKB_,xgb,0.8583005487918853,7.7436247766827595,0.014458320085034065,130.62203092146916,11.346482855529082
